,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
38796,50,36705,164198,1601,12,22379,2072,19716,4685,32650,15024,0,45,44689,1
38797,41,36705,152958,15784,9,22379,6112,19716,41762,32650,0,0,40,44689,1
38798,21,36705,145389,10878,10,16117,8981,12583,41762,16192,0,0,25,44689,0
38799,54,1695,119570,1601,12,22379,5504,19716,41762,32650,0,0,50,44689,1
38800,40,36705,272343,15784,9,22379,5611,2331,41762,16192,0,0,40,44689,1
38801,44,36705,187720,15784,9,22379,6112,19716,41762,32650,0,0,41,44689,0
38802,50,36705,145409,15784,9,22379,2355,19716,41762,32650,0,0,50,44689,1
38803,42,36705,208726,10878,10,6633,6086,5125,41762,16192,0,0,45,44689,0
38804,34,36705,203488,15784,9,16117,6112,12583,41762,32650,0,0,40,44689,0
38805,46,36705,330416,10878,10,22379,5611,19716,41762,32650,0,0,40,44689,0
38806,35,36705,25803,15784,9,22379,6112,19716,41762,32650,0,0,40,44689,0
38807,38,36705,171150,1601,12,22379,8981,19716,41762,32650,0,0,40,44689,1
38808,37,36705,82576,834,15,6633,8981,12583,41762,32650,14084,0,36,44689,1
38809,30,36705,329425,15784,9,22379,6112,19716,41762,32650,0,0,40,44689,0
38810,22,36705,185452,8025,13,16117,6086,7581,41762,16192,0,0,40,44689,0
38811,21,36705,201179,15784,9,16117,5611,7581,41762,32650,0,0,40,44689,0
38812,40,36705,182268,83,1,628,5611,7581,41762,32650,0,0,40,44689,0
38813,56,3862,95763,15784,9,22379,6112,19716,41762,32650,0,0,55,44689,0
38814,48,36705,125892,756,5,22379,3022,19716,41762,32650,0,0,40,87,0
38815,21,36705,121407,2061,11,16117,4923,7581,41762,16192,0,0,36,44689,0
38816,52,36705,373367,1812,7,1518,6112,12583,41762,32650,0,0,40,44689,0
38817,60,3136,165982,2657,14,22379,6086,19716,41762,32650,0,0,50,44689,1
38818,45,36705,165484,594,16,22379,8981,19716,41762,32650,0,0,50,44689,1
38819,30,36705,156890,15784,9,22379,3022,19716,41762,32650,0,0,45,44689,0
38820,31,36705,156763,15784,9,22379,5504,19716,41762,32650,2829,0,40,44689,0
38821,43,36705,244172,15784,9,22379,3022,19716,41762,32650,0,0,35,44689,0
38822,36,36705,219814,756,5,22379,6112,19716,41762,32650,0,0,35,88,0
38823,42,36705,171841,834,15,22379,8981,19716,41762,32650,0,0,60,44689,0
38824,28,3136,168524,2657,14,22379,8981,2331,41762,16192,7688,0,35,44689,1
38825,62,36705,205643,834,15,22379,6112,19716,41762,32650,0,0,45,44689,1
38826,65,36705,174904,15784,9,1530,8981,12583,41762,16192,0,0,40,44689,0
38827,45,36705,102559,2061,11,22379,6112,19716,41762,32650,0,0,40,182,1
38828,47,36705,60267,8025,13,22379,6086,19716,41762,32650,0,0,38,44689,1
38829,43,36705,388725,1601,12,22379,5504,19716,41762,32650,0,0,40,44689,0
38830,24,36705,215712,10878,10,16117,4923,12583,41762,32650,0,0,35,44689,0
38831,44,36705,171722,15784,9,1530,4923,5125,41762,16192,0,0,39,44689,0
38832,25,36705,193051,15784,9,16117,6086,7581,41762,32650,0,0,25,44689,0
38833,21,36705,305446,10878,10,16117,6086,12583,41762,32650,0,0,40,44689,0
38834,29,36705,146949,2061,11,22379,8981,19716,41762,32650,0,0,43,44689,0
38835,21,36705,322144,10878,10,16117,4923,12583,41762,32650,0,0,40,44689,0
38836,41,1695,75742,834,15,22379,8981,19716,41762,32650,0,0,45,155,1
38837,64,36705,380687,8025,13,22379,8981,2331,4685,16192,0,0,8,44689,0
38838,55,3862,95149,10878,10,22379,2355,19716,41762,32650,0,0,99,44689,0
38839,42,36705,68469,15784,9,22379,6112,19716,41762,32650,0,0,40,44689,0
38840,63,3862,27653,15784,9,22379,1490,19716,41762,32650,0,0,35,44689,0
38841,21,36705,410439,10878,10,16117,5504,7581,41762,32650,0,0,24,44689,0
38842,28,36705,37821,2061,11,16117,5504,5125,41762,16192,0,0,55,44689,0
38843,45,36705,228570,15784,9,22379,5504,2331,41762,16192,0,0,35,44689,0
38844,21,36705,141453,15784,9,16117,4923,7581,41762,16192,0,0,40,44689,0
38845,34,36705,88215,2657,14,22379,8981,2331,1519,16192,0,0,40,122,1
38846,53,36705,48641,657,8,16117,4923,12583,406,16192,0,0,35,44689,0
38847,45,36705,185385,15784,9,22379,3022,19716,41762,32650,0,0,40,44689,0
38848,47,36705,341471,15784,9,6633,242,12583,41762,16192,0,0,4,44689,0
38849,41,36705,163322,1812,7,6633,6086,5125,41762,16192,0,0,36,44689,0
38850,35,36705,99357,8025,13,22379,6086,2331,41762,16192,0,1977,30,44689,1
38851,43,1695,602513,2657,14,22379,6086,19716,41762,32650,0,0,50,44689,1
38852,53,3136,287192,247,2,22379,4923,19716,41762,32650,0,0,32,951,0
38853,34,36705,215047,10878,10,16117,6086,12583,41762,32650,0,0,45,44689,0
38854,46,1432,97863,2061,11,22379,5611,19716,41762,32650,5178,0,40,44689,1
38855,59,36705,308118,1601,12,1518,6086,12583,41762,16192,0,0,40,44689,1
38856,53,36705,137192,8025,13,6633,6086,5125,1519,32650,0,0,50,44689,0
38857,33,36705,275369,955,4,1530,2072,12583,4685,32650,0,0,35,75,0
38858,45,36705,99971,15784,9,22379,2355,19716,41762,32650,0,0,50,44689,0
38859,48,1695,103713,2657,14,22379,5504,19716,41762,32650,0,0,40,44689,1
38860,42,36705,253770,10878,10,6633,5611,5125,41762,16192,0,0,40,44689,0
38861,55,36705,162205,15784,9,22379,2355,19716,41762,32650,5178,0,72,44689,1
38862,46,3862,31267,15784,9,22379,2355,19716,41762,32650,0,0,50,44689,0
38863,17,36705,198146,1812,7,16117,5504,7581,41762,16192,0,0,16,44689,0
38864,23,36705,178207,10878,10,16117,2072,5125,470,16192,0,0,35,44689,0
38865,21,36705,317175,15784,9,16117,2355,12583,41762,32650,0,0,60,44689,0
38866,53,1432,221791,15784,9,6633,6112,12583,4685,32650,0,0,40,44689,0
38867,61,1695,187124,15784,9,22379,6086,19716,41762,32650,0,0,20,44689,1
38868,58,1981,280519,15784,9,6633,4923,7581,4685,32650,0,0,40,44689,0
38869,36,36705,207568,15784,9,22379,6112,19716,41762,32650,0,0,50,44689,0
38870,45,3136,192684,10878,10,6633,5611,5125,4685,16192,0,0,38,44689,0
38871,39,36705,103260,8025,13,22379,6112,2331,41762,16192,0,0,30,44689,1
38872,39,36705,191227,8025,13,6633,6086,12583,41762,16192,13550,0,50,44689,1
38873,48,1695,382242,594,16,22379,6086,2331,41762,16192,0,0,40,44689,1
38874,41,36705,106900,8025,13,22379,1446,19716,41762,32650,0,0,38,44689,0
38875,30,36705,48520,1601,12,22379,8981,19716,41762,32650,0,2002,40,44689,0
38876,50,36705,55527,1601,12,6633,6112,12583,4685,32650,0,0,45,44689,0
38877,51,3862,246820,15784,9,22379,6112,19716,41762,32650,7298,0,48,44689,1
38878,23,36705,33884,10878,10,1530,5504,5125,41762,16192,0,0,40,44689,0
38879,41,36705,29762,10878,10,22379,6112,19716,41762,32650,0,0,60,44689,0
38880,47,1432,168109,15784,9,22379,5611,19716,41762,32650,0,0,70,44689,0
38881,51,36705,207449,8025,13,22379,6086,19716,41762,32650,0,0,55,44689,0
38882,60,1695,189098,15784,9,22379,4923,19716,41762,32650,0,0,40,44689,0
38883,51,36705,194259,8025,13,6633,1446,5125,41762,16192,0,0,40,44689,0
38884,20,3136,194630,10878,10,16117,4923,12583,41762,32650,0,0,40,44689,0
38885,29,3136,179681,15784,9,16117,2355,7581,41762,16192,0,0,37,44689,0
38886,42,1981,136996,10878,10,22379,983,19716,4685,32650,0,0,48,44689,0
38887,32,36705,143604,15784,9,6633,4923,12583,4685,16192,0,0,16,44689,0
38888,19,36705,243373,657,8,16117,5504,1506,41762,32650,1055,0,40,44689,0
38889,34,36705,261799,2061,11,22379,5611,19716,4685,32650,0,0,45,44689,1
38890,48,36705,143281,15784,9,1518,3022,12583,41762,16192,0,0,48,44689,0
38891,38,36705,185556,10878,10,22379,6112,19716,41762,32650,0,0,40,105,0
38892,38,36705,111499,834,15,16117,8981,12583,41762,16192,0,0,50,44689,1
38893,40,3862,280433,8025,13,22379,6112,19716,41762,32650,0,0,50,44689,0
38894,39,36705,37314,2657,14,16117,6086,12583,41762,32650,0,0,50,44689,1
38895,38,36705,103408,2657,14,22379,6086,19716,4685,32650,0,0,40,44689,0
38896,26,36705,270151,8025,13,16117,5504,12583,41762,16192,0,0,40,44689,0
38897,23,1981,96748,10878,10,16117,8981,7581,41762,32650,0,0,10,44689,0
38898,20,36705,164775,509,3,16117,2072,1506,41762,32650,0,0,40,88,0
38899,49,36705,190319,8025,13,628,5611,12583,470,32650,0,0,40,295,0
38900,23,36705,213115,15784,9,16117,5611,7581,4685,16192,0,0,40,44689,0
38901,47,36705,156926,8025,13,22379,6086,19716,41762,32650,0,0,45,182,1
38902,43,36705,112967,10878,10,22379,983,19716,41762,32650,0,0,40,44689,0
38903,56,36705,35373,10878,10,6633,4923,12583,41762,32650,0,0,30,44689,0
38904,60,3862,220342,1812,7,22379,1490,19716,41762,32650,0,0,35,44689,0
38905,29,36705,163167,15784,9,6633,5504,7581,41762,32650,0,0,40,44689,0
38906,25,36705,404951,8025,13,16117,6086,12583,4685,16192,0,0,38,44689,0
38907,39,36705,122032,2061,11,16117,3022,12583,41762,32650,0,0,40,44689,0
38908,37,36705,143582,2061,11,16117,5611,12583,406,16192,4101,0,35,44689,0
38909,38,36705,108140,8025,13,16117,6086,12583,41762,32650,2202,0,45,44689,0
38910,47,36705,251508,15784,9,6633,1446,12583,41762,16192,0,0,36,44689,0
38911,50,3862,197054,834,15,6633,5504,12583,41762,32650,0,0,50,44689,1
38912,64,3862,36960,15784,9,22379,1490,19716,41762,32650,0,0,40,44689,1
38913,35,36705,165930,10878,10,22379,6112,19716,41762,32650,0,0,40,44689,0
38914,25,36705,178960,1812,7,16117,8981,5125,41762,16192,0,0,40,44689,0
38915,42,36705,214503,8025,13,22379,8981,19716,41762,32650,0,0,44,44689,1
38916,51,36705,110458,8025,13,1530,8981,12583,41762,32650,0,0,40,44689,0
38917,21,36705,202125,15784,9,16117,4923,12583,41762,32650,0,0,40,44689,0
38918,53,3862,284329,2657,14,6633,6086,12583,41762,32650,0,0,50,44689,1
38919,29,36705,192924,2061,11,6633,5611,12583,41762,16192,0,0,40,44689,0
38920,34,36705,340917,834,15,22379,6086,19716,41762,32650,2829,0,50,44689,0
38921,37,36705,340614,2657,14,22379,8981,19716,41762,32650,0,0,50,44689,1
38922,20,36705,196678,657,8,16117,5611,7581,41762,16192,0,0,40,44689,0
38923,18,36705,266489,10878,10,16117,6086,12583,41762,32650,0,0,50,44689,0
38924,57,36705,61474,10878,10,22379,6086,19716,41762,32650,7688,0,45,44689,1
38925,47,36705,99127,2061,11,22379,8981,19716,41762,32650,0,0,40,44689,1
38926,27,36705,215955,10878,10,22379,5611,19716,41762,32650,2829,0,40,44689,0
38927,23,1695,215395,2061,11,16117,6112,12583,41762,32650,0,0,50,44689,0
38928,36,1695,183898,8025,13,6633,5504,12583,41762,32650,0,0,60,44689,0
38929,48,36705,97176,15784,9,6633,5611,1506,41762,16192,0,0,40,44689,0
38930,40,36705,145160,10878,10,22379,3022,19716,41762,32650,0,0,43,44689,0
38931,51,36705,357949,8025,13,6633,8981,12583,41762,16192,0,0,16,44689,0
38932,59,36705,177120,756,5,22379,4923,19716,41762,32650,0,0,40,44689,0
38933,32,36705,288229,10878,10,22379,5504,1506,1519,16192,0,0,40,49,0
38934,39,36705,509060,10878,10,6633,4923,12583,41762,32650,0,0,40,44689,0
38935,32,36705,47932,15784,9,22379,2072,19716,41762,32650,0,0,40,44689,0
38936,38,36705,103925,15784,9,22379,5611,2331,41762,16192,0,0,40,44689,1
38937,44,1981,183829,8025,13,16117,5611,12583,41762,16192,0,0,38,44689,0
38938,51,36705,138852,15784,9,22379,1446,19716,41762,32650,0,0,40,44689,0
38939,54,36705,188186,15784,9,16117,4923,1506,41762,16192,0,0,20,19,0
38940,22,36705,34616,10878,10,16117,5504,12583,41762,16192,0,0,30,44689,0
38941,19,36705,220819,15784,9,16117,1490,7581,41762,16192,0,0,40,44689,0
38942,31,1432,281540,1601,12,22379,1446,19716,41762,32650,0,0,45,44689,0
38943,53,36705,47396,15784,9,22379,6112,19716,41762,32650,0,0,40,44689,0
38944,28,36705,141350,8025,13,22379,6086,19716,41762,32650,0,0,45,44689,0
38945,19,36705,331433,15784,9,16117,983,12583,41762,32650,0,0,32,44689,0
38946,40,1432,346532,10878,10,22379,5611,19716,4685,32650,0,0,40,44689,1
38947,21,36705,241367,10878,10,16117,5611,7581,41762,32650,0,0,10,44689,0
38948,39,36705,216256,8025,13,22379,6086,19716,41762,32650,0,0,60,105,1
38949,40,3136,153031,2657,14,22379,8981,19716,41762,32650,7298,0,35,44689,1
38950,36,36705,116138,15784,9,22379,8981,19716,1519,32650,0,0,40,28,0
38951,18,36705,193166,756,5,16117,5504,7581,41762,16192,0,0,42,44689,0
38952,32,1695,275094,8025,13,22379,5504,19716,41762,32650,7688,0,55,951,1
38953,50,36705,81548,15784,9,22379,8981,19716,41762,32650,0,0,40,44689,0
38954,18,36705,167979,1812,7,16117,5504,7581,41762,32650,0,0,15,44689,0
38955,19,36705,67759,15784,9,16117,3022,7581,41762,32650,0,0,43,44689,0
38956,53,36705,200190,10878,10,6633,6112,12583,41762,32650,0,0,40,44689,1
38957,49,36705,403112,15784,9,6633,4923,5125,4685,16192,0,0,32,44689,0
38958,40,36705,214891,8025,13,628,2355,7581,406,32650,0,0,45,44689,0
38959,31,36705,142675,10878,10,16117,6086,7581,41762,32650,0,0,40,44689,0
38960,47,3862,88500,15784,9,22379,1490,19716,41762,32650,0,0,35,44689,0
38961,35,3136,145308,10878,10,22379,4923,19716,41762,32650,0,0,40,44689,0
38962,47,3136,204377,10878,10,16117,4923,7581,41762,16192,0,0,20,44689,0
38963,43,3862,260696,2657,14,6633,8981,12583,41762,16192,0,0,20,44689,0
38964,51,36705,231181,10878,10,16117,3022,12583,41762,32650,0,0,21,44689,0
38965,54,36705,260052,2657,14,22379,8981,19716,41762,32650,0,0,40,44689,1
38966,76,3136,178665,756,5,22379,4923,19716,41762,32650,0,0,30,44689,0
38967,33,36705,226267,955,4,16117,5504,12583,41762,32650,0,0,43,951,0
38968,19,36705,111232,657,8,16117,2355,7581,41762,32650,0,0,15,44689,0
38969,49,36705,87928,2061,11,22379,6112,19716,41762,32650,5013,0,40,44689,0
38970,26,36705,212748,15784,9,22379,2355,19716,41762,32650,0,0,40,44689,0
38971,23,36705,110677,10878,10,16117,4923,7581,41762,16192,0,0,15,44689,0
38972,49,36705,139268,15784,9,22379,6112,19716,41762,32650,7298,0,40,44689,1
38973,24,36705,306779,10878,10,16117,5504,12583,41762,32650,0,0,65,44689,0
38974,48,36705,318331,15784,9,16117,5504,7581,41762,32650,0,0,40,44689,0
38975,36,1981,143385,10878,10,22379,983,19716,41762,32650,0,0,40,44689,0
38976,33,36705,288273,657,8,1530,5611,5125,41762,16192,1471,0,40,44689,0
38977,31,36705,167725,8025,13,22379,8981,19716,1519,32650,15024,0,48,295,1
38978,53,36705,94081,8025,13,22379,6086,19716,41762,32650,0,0,44,44689,1
38979,22,36705,194723,8025,13,16117,5611,7581,41762,16192,0,0,10,44689,0
38980,43,36705,163985,15784,9,22379,6112,19716,41762,32650,0,0,40,44689,0
38981,31,36705,189759,1601,12,22379,5611,19716,41762,32650,0,0,40,105,0
38982,53,1981,195922,2657,14,6633,8981,12583,41762,16192,0,0,40,44689,0
38983,36,1432,54159,8025,13,22379,6086,19716,41762,32650,0,0,45,44689,0
38984,47,3136,166863,15784,9,22379,6086,19716,41762,32650,0,0,40,44689,1
38985,52,36705,104501,10878,10,22379,8981,19716,41762,32650,0,0,40,206,1
38986,39,36705,210626,15784,9,6633,3022,5125,41762,16192,0,0,40,44689,0
38987,24,36705,448026,8025,13,16117,5504,7581,41762,32650,0,0,40,44689,0
38988,17,3136,170916,1389,6,16117,983,7581,41762,16192,0,1602,40,44689,0
38989,53,3136,283602,2657,14,22379,8981,2331,41762,16192,15024,0,40,44689,1
38990,21,36705,189749,10878,10,16117,5504,7581,41762,32650,0,0,40,44689,0
38991,29,36705,90934,8025,13,16117,8981,7581,1519,32650,0,0,64,295,1
38992,34,1981,253121,8025,13,22379,8981,19716,41762,32650,0,0,40,44689,0
38993,28,36705,181776,10878,10,16117,5611,12583,41762,16192,0,0,40,44689,0
38994,61,36705,162397,8025,13,22379,5504,19716,41762,32650,0,0,40,44689,1
38995,20,36705,70708,15784,9,22379,2072,19716,41762,32650,0,0,60,44689,0
38996,47,1981,103406,15784,9,22379,1446,19716,41762,32650,0,0,40,44689,0
38997,40,36705,224658,8025,13,22379,5504,19716,41762,32650,0,0,45,44689,1
38998,26,3136,213451,10878,10,16117,4923,7581,4685,16192,0,0,10,106,0
38999,53,36705,139671,10878,10,22379,6112,19716,41762,32650,0,0,40,44689,1
39000,26,36705,36201,8025,13,16117,5504,12583,41762,32650,0,0,50,44689,0
39001,39,36705,237713,834,15,22379,5504,19716,41762,32650,0,2415,99,44689,1
39002,17,3136,173497,1812,7,16117,8981,7581,4685,32650,0,0,15,44689,0
39003,46,36705,375606,594,16,16117,8981,12583,41762,32650,0,0,40,44689,1
39004,34,36705,203488,8025,13,22379,5504,19716,41762,32650,15024,0,40,44689,1
39005,45,3862,107231,8025,13,6633,8981,12583,41762,32650,0,0,45,38,0
39006,23,36705,216811,15784,9,16117,5611,7581,41762,16192,0,0,16,44689,0
39007,41,36705,288679,15784,9,22379,6112,19716,41762,32650,0,0,40,44689,0
39008,26,36705,105516,8025,13,16117,5504,12583,41762,16192,0,0,40,44689,0
39009,28,3862,282972,8025,13,16117,8981,12583,41762,16192,0,0,4,44689,0
39010,18,1695,117372,1812,7,16117,5504,7581,41762,32650,0,0,15,44689,0
39011,38,36705,112497,15784,9,16117,8981,12583,41762,32650,0,0,40,44689,1
39012,66,36705,186032,2061,11,1518,8981,12583,41762,16192,2964,0,30,44689,0
39013,28,36705,192384,8025,13,22379,5504,19716,41762,32650,0,0,40,44689,1
39014,49,36705,43348,2657,14,16117,8981,12583,41762,32650,0,0,40,44689,1
39015,29,36705,181822,8025,13,16117,5504,12583,41762,32650,0,0,40,44689,0
39016,43,3136,216070,2657,14,22379,6086,2331,470,16192,0,0,50,44689,1
39017,34,1981,112062,2657,14,16117,8981,5125,41762,16192,0,0,40,44689,0
39018,30,36705,218551,2061,11,22379,5504,19716,41762,32650,0,0,45,44689,1
39019,25,36705,404616,8025,13,22379,6086,19716,41762,32650,0,0,40,44689,1
39020,27,36705,169460,8025,13,22379,6086,19716,41762,32650,0,0,40,44689,0
39021,25,36705,240081,15784,9,16117,5504,7581,4685,32650,0,0,40,44689,0
39022,22,36705,147655,10878,10,16117,5611,7581,41762,16192,0,0,40,44689,0
39023,26,36705,90277,15784,9,16117,5611,7581,41762,32650,0,0,40,44689,0
39024,49,36705,60751,15784,9,22379,983,19716,41762,32650,0,0,40,44689,0
39025,44,3862,194636,15784,9,22379,6112,19716,41762,32650,3137,0,50,44689,0
39026,37,3862,154641,1601,12,22379,1490,19716,41762,32650,2105,0,50,44689,0
39027,39,36705,491000,8025,13,16117,6086,1506,4685,32650,0,0,45,44689,0
39028,33,36705,399088,15784,9,6633,2355,5125,41762,16192,0,0,40,44689,0
39029,41,3862,186909,2657,14,22379,5504,2331,41762,16192,0,1902,35,44689,1
39030,65,36705,105491,8025,13,22379,6086,19716,41762,32650,99999,0,40,44689,1
39031,40,36705,34987,8025,13,16117,5504,12583,41762,32650,0,0,53,44689,0
39032,26,36705,167835,8025,13,22379,8981,2331,41762,16192,0,0,20,44689,0
39033,31,36705,288983,10878,10,16117,983,12583,41762,32650,0,0,40,44689,0
39034,28,36705,266070,10878,10,16117,6086,12583,41762,16192,0,0,40,44689,0
39035,71,36705,110380,15784,9,22379,5504,19716,41762,32650,0,2467,52,44689,0
39036,25,3136,31873,8025,13,16117,5611,12583,41762,16192,0,0,40,44689,0
39037,25,36705,294400,955,4,22379,6112,19716,41762,32650,0,0,60,44689,0
39038,19,36705,184308,10878,10,22379,8981,2331,41762,16192,0,0,30,44689,0
39039,36,3862,175769,834,15,22379,6112,19716,41762,32650,0,0,60,44689,0
39040,56,36705,182273,15784,9,22379,3022,19716,41762,32650,0,0,40,44689,0
39041,34,36705,106541,10878,10,22379,3022,19716,41762,32650,0,0,40,44689,0
39042,39,36705,138192,8025,13,22379,6112,19716,41762,32650,0,0,40,44689,1
39043,31,36705,196791,834,15,6633,8981,12583,41762,16192,0,0,45,44689,1
39044,22,36705,223019,15784,9,16117,5611,7581,41762,16192,0,0,20,44689,0
39045,44,36705,109273,10878,10,16117,6112,12583,41762,32650,0,0,38,44689,0
39046,60,3862,95490,15784,9,22379,5504,19716,41762,32650,0,0,45,44689,0
39047,65,36705,149131,1812,7,6633,3022,1506,41762,32650,0,0,40,44689,0
39048,44,36705,219155,10878,10,22379,5504,19716,41762,32650,0,0,50,127,1
39049,53,3136,82783,15784,9,6633,6086,12583,41762,32650,0,0,40,44689,0
39050,28,36705,214858,15784,9,22379,2355,19716,41762,32650,0,0,40,44689,0
39051,41,36705,170230,8025,13,6633,6086,5125,41762,16192,0,0,45,44689,0
39052,40,1695,209344,15784,9,6633,5611,5125,41762,16192,0,0,15,44689,0
39053,35,36705,90406,1812,7,22379,5504,2331,41762,16192,0,0,40,44689,0
39054,41,1695,299813,756,5,22379,5504,2331,41762,16192,0,0,70,103,0
39055,28,36705,188064,15784,9,22379,6112,19716,41762,32650,0,0,35,182,0
39056,53,36705,246117,15784,9,22379,6112,19716,41762,32650,0,0,40,951,0
39057,26,36705,132749,10878,10,16117,4923,7581,41762,16192,0,0,45,44689,0
39058,28,3136,201099,15784,9,16117,2355,7581,4685,16192,0,0,40,44689,0
39059,27,36705,97490,10878,10,6633,6112,5125,41762,16192,0,0,40,44689,0
39060,27,36705,221252,15784,9,16117,5611,12583,470,16192,0,0,8,44689,0
39061,26,36705,116991,15784,9,22379,6112,19716,41762,32650,0,0,40,44689,1
39062,53,36705,161691,15784,9,1518,5504,12583,41762,16192,0,0,35,44689,0
39063,34,36705,107793,15784,9,22379,6112,19716,41762,32650,0,0,40,206,1
39064,50,1695,194514,2657,14,16117,8981,12583,4685,32650,0,0,50,27,0
39065,30,36705,278502,15784,9,6633,5611,5125,4685,16192,0,0,62,44689,0
39066,47,36705,343742,15784,9,1530,6112,5125,4685,32650,0,0,40,44689,0
39067,27,36705,204074,15784,9,16117,8981,12583,41762,32650,0,0,40,44689,0
39068,55,1432,31965,10878,10,22379,5611,19716,41762,32650,0,0,40,44689,0
39069,21,36705,143604,10878,10,16117,4923,7581,41762,16192,0,0,29,44689,0
39070,35,36705,174308,10878,10,16117,2355,7581,41762,32650,0,0,40,44689,0
39071,31,3862,162551,657,8,22379,5504,2331,1519,16192,0,0,50,44689,0
39072,39,1695,372525,2657,14,22379,6086,19716,41762,32650,0,0,60,44689,1
39073,30,36705,75167,8025,13,22379,6086,19716,41762,32650,0,0,55,44689,0
39074,39,36705,176296,15784,9,22379,2355,19716,4685,32650,0,1887,40,44689,1
39075,19,36705,93518,10878,10,16117,5504,7581,41762,16192,0,0,20,44689,0
39076,25,36705,126797,15784,9,628,8981,12583,41762,32650,0,0,40,44689,0
39077,57,3862,25124,15784,9,22379,4923,19716,41762,32650,0,0,60,44689,0
39078,21,36705,112137,10878,10,16117,8981,1506,1519,16192,0,0,20,115,0
39079,30,36705,58798,955,4,1518,8981,12583,41762,16192,0,0,44,44689,0
39080,25,3862,21472,10878,10,16117,4923,12583,41762,16192,0,0,22,44689,0
39081,32,36705,90969,2061,11,22379,2355,19716,41762,32650,0,0,45,44689,1
39082,26,36705,149734,15784,9,1530,6112,5125,4685,16192,0,1594,40,44689,0
39083,42,36705,52849,10878,10,22379,3022,19716,41762,32650,0,0,40,44689,0
39084,39,3862,106347,10878,10,6633,5504,5125,41762,32650,0,0,47,44689,0
39085,48,36705,199735,8025,13,6633,242,12583,41762,16192,0,0,44,206,0
39086,24,36705,488541,10878,10,16117,4923,5125,4685,16192,0,0,35,44689,0
39087,46,36705,403911,2061,11,22379,6112,19716,4685,32650,0,0,40,44689,1
39088,53,36705,172991,10878,10,22379,5504,19716,41762,32650,0,0,25,44689,0
39089,36,1432,210945,10878,10,22379,5611,19716,41762,32650,0,0,70,44689,0
39090,34,36705,157446,15784,9,6633,6112,5125,41762,32650,0,0,45,44689,0
39091,25,36705,109390,15784,9,16117,2355,7581,41762,32650,0,0,70,44689,0
39092,33,36705,134886,10878,10,16117,5611,7581,41762,16192,99999,0,30,44689,1
39093,45,36705,144579,8025,13,22379,8981,19716,41762,32650,0,0,40,44689,1
39094,31,1432,203488,1601,12,16117,5611,12583,41762,32650,0,0,40,44689,0
39095,21,36705,202871,15784,9,16117,3022,7581,41762,32650,0,0,20,44689,0
39096,33,36705,175412,756,5,6633,6112,5125,41762,32650,114,0,55,44689,0
39097,44,36705,336906,10878,10,6633,5611,5125,41762,16192,0,0,40,44689,0
39098,34,36705,177596,2061,11,22379,6086,2331,41762,16192,0,0,40,184,1
39099,30,36705,79448,10878,10,6633,5611,5125,41762,16192,0,0,10,44689,0
39100,32,3136,191731,10878,10,16117,5611,5125,4685,16192,0,0,40,44689,0
39101,46,36705,233014,15784,9,6633,8981,12583,4685,16192,0,0,40,44689,0
39102,29,36705,133937,8025,13,22379,8981,19716,41762,32650,0,0,40,44689,1
39103,20,36705,219211,10878,10,16117,4923,7581,41762,32650,0,0,20,44689,0
39104,35,1981,94529,15784,9,6633,983,5125,41762,16192,0,0,40,44689,0
39105,35,36705,247547,15784,9,1530,8981,1506,4685,16192,0,0,40,44689,0
39106,29,36705,29361,15784,9,16117,4923,12583,41762,16192,0,0,38,44689,0
39107,21,36705,166851,15784,9,16117,3022,1506,41762,32650,0,0,40,44689,0
39108,43,1432,197069,8025,13,22379,8981,19716,41762,32650,0,0,40,295,1
39109,33,36705,153588,15784,9,22379,3022,19716,41762,32650,0,0,40,44689,0
39110,61,1432,151369,834,15,22379,8981,19716,41762,32650,0,0,50,44689,1
39111,42,36705,174112,2657,14,16117,8981,12583,41762,16192,0,0,40,44689,0
39112,33,36705,520033,657,8,22379,5611,2331,41762,16192,0,0,40,44689,0
39113,35,1981,194828,10878,10,16117,8981,7581,4685,16192,0,0,40,44689,0
39114,32,36705,216908,15784,9,22379,8981,19716,41762,32650,0,0,24,44689,0
39115,22,36705,126613,10878,10,16117,5504,7581,41762,16192,0,0,20,44689,0
39116,61,36705,26254,15784,9,6633,6086,12583,41762,16192,0,0,40,44689,0
39117,28,36705,54042,2061,11,16117,4923,12583,41762,16192,2463,0,35,44689,0
39118,24,36705,67804,15784,9,16117,4923,7581,4685,32650,0,0,40,44689,0
39119,58,3136,53481,2657,14,16117,8981,12583,41762,32650,0,0,35,44689,0
39120,42,36705,412379,15784,9,22379,2072,19716,41762,32650,0,0,40,44689,0
39121,56,36705,220187,10878,10,22379,5504,19716,41762,32650,0,0,45,44689,1
39122,26,36705,256141,10878,10,16117,8981,7581,41762,16192,0,0,40,44689,0
39123,25,36705,268222,15784,9,1530,2072,5125,4685,16192,0,0,40,44689,0
39124,59,36705,99131,15784,9,22379,5611,2331,41762,16192,0,0,40,44689,0
39125,65,3862,115498,8025,13,22379,5504,19716,41762,32650,3818,0,10,44689,0
39126,57,36705,317847,2657,14,6633,6086,12583,41762,32650,0,2824,50,44689,1
39127,36,36705,98389,1601,12,22379,6086,19716,41762,32650,0,0,44,44689,1
39128,42,36705,173704,10878,10,22379,5504,19716,41762,32650,0,1887,50,44689,1
