,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week,income
39401,0,3,1,0,0,1,2,1,19,266255,9,0,0,40,0
39402,2,1,0,1,0,1,2,1,59,32954,11,0,0,36,0
39403,1,1,1,0,0,2,2,1,40,291808,9,0,0,40,0
39404,1,1,1,0,0,1,3,1,35,190728,9,0,0,40,0
39405,1,2,0,0,0,2,2,1,22,59184,12,0,0,45,0
39406,2,2,0,0,0,0,2,2,41,196456,14,0,0,40,0
39407,1,1,0,1,0,1,3,1,59,147989,10,0,0,50,1
39408,0,1,1,0,0,2,4,0,50,195784,8,0,0,40,0
39409,1,2,0,0,0,1,2,2,21,202214,12,0,0,10,0
39410,2,0,2,1,0,1,2,0,40,225165,9,0,0,40,0
39411,1,2,1,0,0,2,2,0,22,54825,9,0,0,40,0
39412,1,2,1,0,1,0,2,1,43,188905,3,0,0,40,0
39413,0,3,0,1,0,0,2,2,17,132636,7,0,0,16,0
39414,3,1,0,0,0,2,2,0,42,228320,4,0,0,40,0
39415,1,1,0,1,1,1,2,1,37,415500,10,0,0,40,1
39416,0,3,0,0,0,1,3,1,19,254247,8,0,0,38,0
39417,1,2,1,1,1,1,0,1,43,255635,3,0,0,40,0
39418,0,1,1,0,0,0,4,2,46,96080,5,0,0,40,0
39419,1,3,1,0,0,0,2,1,18,78181,9,0,0,20,0
39420,1,2,0,1,1,1,0,2,50,339547,15,0,0,40,1
39421,2,0,0,1,0,4,1,0,47,126500,4,0,0,40,0
39422,1,2,1,1,0,1,2,0,31,511289,9,2907,0,99,0
39423,2,1,0,1,0,1,2,1,33,159574,4,0,0,45,0
39424,1,1,1,1,1,1,2,0,27,224105,9,7298,0,40,1
39425,1,0,1,2,0,2,2,0,59,128105,9,0,0,35,0
39426,1,1,2,1,0,1,2,0,39,89508,9,0,0,40,1
39427,1,1,1,1,0,1,2,1,29,370242,10,0,0,40,0
39428,1,1,1,0,1,1,2,1,26,67257,13,0,0,55,0
39429,0,3,2,0,0,1,2,0,24,62952,9,0,0,40,0
39430,1,2,0,0,0,1,2,2,25,111058,10,0,1980,40,0
39431,0,2,0,0,0,1,2,3,30,29235,10,0,0,20,0
39432,2,0,0,2,0,1,2,1,52,101119,7,0,0,40,0
39433,3,0,0,1,0,1,2,1,51,140516,14,0,0,40,1
39434,1,2,0,0,1,2,2,0,30,159888,13,0,0,60,1
39435,1,3,0,0,0,0,2,2,19,45643,10,0,0,25,0
39436,0,3,0,0,0,1,3,1,23,166371,10,0,0,60,0
39437,3,0,0,1,1,1,2,0,37,160910,16,0,0,45,0
39438,2,0,0,1,0,1,2,2,25,257064,10,0,0,38,0
39439,2,0,0,1,1,2,2,0,49,181307,15,15024,0,65,1
39440,2,1,1,1,0,1,2,0,30,83253,9,0,0,55,0
39441,0,1,0,0,0,1,3,3,40,128700,10,0,0,40,0
39442,0,2,1,0,1,2,1,1,20,243010,9,0,0,32,0
39443,1,0,0,3,0,2,2,0,35,37778,11,3103,0,55,0
39444,0,3,1,0,1,1,2,0,24,132320,13,0,0,45,0
39445,0,1,2,0,0,1,4,0,32,234755,9,0,0,40,0
39446,1,2,1,0,0,0,3,1,35,142616,9,0,0,30,0
39447,2,2,1,0,0,0,2,1,20,148509,9,0,0,40,0
39448,2,0,2,1,0,1,2,0,29,240738,9,0,0,40,1
39449,0,3,2,0,0,1,2,0,25,32276,9,0,0,28,0
39450,2,1,0,2,0,1,2,0,50,163921,4,0,0,40,0
39451,1,2,1,0,0,1,2,1,24,464103,9,0,0,50,0
39452,2,1,0,1,1,1,2,0,49,271346,13,15024,0,60,1
39453,0,2,1,0,0,2,2,1,30,327825,9,0,0,32,0
39454,1,1,0,1,0,1,2,2,37,267085,10,0,0,40,0
39455,0,2,1,1,1,1,1,1,50,266945,9,3137,0,40,0
39456,0,3,2,0,0,1,2,0,20,234663,9,0,0,30,0
39457,1,0,2,1,0,2,2,0,49,189123,9,5013,0,50,0
39458,2,1,0,2,0,1,2,0,55,104996,4,0,0,50,0
39459,0,1,0,0,1,1,4,1,61,101265,8,0,0,40,0
39460,1,2,1,0,0,1,2,1,22,184975,9,0,0,3,0
39461,1,2,0,0,0,2,2,1,23,246965,12,0,0,12,0
39462,2,2,1,0,0,1,2,0,43,227065,9,4650,0,40,0
39463,1,2,1,0,1,1,0,2,39,301867,13,0,0,24,0
39464,0,3,0,0,0,2,2,1,21,185948,10,0,0,35,0
39465,2,0,2,1,0,1,2,0,52,134854,9,0,0,40,1
39466,1,1,0,2,0,2,2,0,30,281030,11,4064,0,40,0
39467,0,1,0,0,1,2,3,1,42,126701,13,9562,0,45,1
39468,1,0,1,1,1,2,2,0,50,95949,13,0,0,50,0
39469,0,0,1,0,0,3,3,1,51,88528,12,0,0,99,0
39470,2,1,1,0,0,1,2,1,47,24723,6,0,0,45,0
39471,2,1,0,0,0,2,2,1,49,171411,5,0,0,40,0
39472,1,1,1,1,1,1,2,0,45,184581,9,0,0,40,0
39473,2,0,0,0,0,1,3,2,48,100067,10,0,0,40,0
39474,1,1,1,1,1,1,2,0,36,182863,13,0,0,50,1
39475,1,2,0,0,0,2,2,1,20,462294,10,0,0,40,0
39476,1,1,1,2,0,1,2,0,61,85434,9,0,0,40,0
39477,1,1,0,0,1,3,2,0,72,158092,13,0,0,30,0
39478,0,3,0,0,0,1,2,2,19,104844,10,0,0,15,0
39479,2,1,0,1,2,1,1,0,54,304570,13,7688,0,40,1
39480,2,1,0,0,0,1,2,2,47,89806,10,0,0,35,0
39481,1,1,1,0,0,1,3,1,39,106183,9,6849,0,40,0
39482,1,2,0,0,1,0,2,2,24,89347,7,0,0,40,0
39483,0,1,1,0,0,3,2,1,44,157236,10,0,0,40,0
39484,0,3,2,0,0,1,2,0,19,261259,9,0,0,20,0
39485,1,2,1,0,0,2,2,0,20,286166,9,0,0,48,0
39486,0,3,2,0,0,0,2,1,23,122272,9,0,0,40,0
39487,1,1,1,2,0,1,2,0,58,248739,9,0,0,53,1
39488,0,3,1,0,0,1,3,0,20,224238,8,0,0,40,0
39489,1,1,2,1,0,1,2,0,62,138157,9,0,0,12,0
39490,0,3,1,0,0,1,1,2,25,148460,9,4416,0,40,0
39491,2,1,0,1,1,1,2,0,67,236627,13,0,0,2,0
39492,1,2,1,1,0,2,1,0,37,191364,12,0,0,40,1
39493,0,2,2,0,0,1,2,1,36,353524,9,1831,0,40,0
39494,0,1,0,1,0,0,5,1,38,391040,11,0,0,20,0
39495,1,1,1,0,0,1,3,1,23,134997,9,0,0,80,0
39496,0,1,1,1,0,2,2,1,28,392487,9,0,0,40,0
39497,0,2,2,0,0,2,2,0,25,216724,9,0,0,40,0
39498,2,0,0,1,1,2,2,0,41,174395,16,15024,0,55,1
39499,1,1,0,1,1,2,2,0,63,383058,13,0,1848,40,1
39500,1,0,2,1,0,2,2,0,60,96073,9,0,0,30,0
39501,2,0,2,1,0,1,2,0,31,103435,9,0,0,50,0
39502,1,0,2,1,0,2,2,0,29,96718,9,0,0,37,0
39503,0,1,1,1,1,1,2,1,37,178948,13,7688,0,45,1
39504,1,1,0,1,0,2,2,1,51,173987,5,0,0,40,0
39505,1,1,1,1,0,1,2,1,45,34419,10,7298,0,40,1
39506,1,1,2,1,0,1,2,0,27,224849,9,0,0,40,0
39507,1,3,0,0,0,1,2,1,18,249857,10,0,0,20,0
39508,0,1,1,0,1,1,3,1,34,340458,9,0,0,40,0
39509,1,0,0,1,1,3,2,0,66,427422,16,0,2377,25,1
39510,1,3,0,0,0,0,2,2,19,440417,10,0,0,15,0
39511,1,1,2,1,0,1,2,0,36,175643,9,0,0,35,0
39512,0,1,1,0,1,1,3,1,35,297485,13,0,0,40,0
39513,1,1,1,1,0,2,2,0,27,232954,9,0,0,45,0
39514,0,2,1,0,0,1,2,2,29,326330,10,1831,0,40,0
39515,0,3,1,0,0,0,2,2,25,109419,9,0,0,40,0
39516,1,3,0,0,0,1,2,1,22,127768,10,0,0,32,1
39517,1,1,1,1,0,1,2,1,41,252986,10,0,0,48,1
39518,0,3,0,1,0,2,2,0,20,380544,12,0,0,20,0
39519,1,1,1,1,1,1,2,0,52,306108,9,0,0,40,0
39520,1,1,0,0,0,0,4,2,34,232855,10,0,0,37,0
39521,2,1,0,0,1,2,2,0,44,130126,15,0,0,45,1
39522,1,1,0,0,0,2,2,2,50,194231,14,0,0,40,1
39523,2,0,1,1,1,1,2,0,49,197038,13,0,0,50,1
39524,1,3,0,0,1,0,2,1,36,168223,13,0,0,40,0
39525,3,0,0,1,1,1,2,0,71,26109,15,0,0,28,0
39526,1,2,1,0,0,2,2,0,20,285671,9,0,0,25,0
39527,0,3,0,0,0,0,2,3,20,153583,10,0,0,40,0
39528,2,0,1,1,0,2,2,0,59,103948,9,0,0,60,1
39529,1,2,1,2,0,1,1,0,41,439919,3,3411,0,40,0
39530,1,1,1,0,0,1,2,2,38,40319,10,0,0,42,0
39531,1,1,1,2,0,1,2,0,55,159028,9,0,0,40,0
39532,1,2,0,0,0,0,3,2,17,98675,5,0,0,20,0
39533,1,1,1,1,1,1,2,0,45,90758,13,0,0,55,1
39534,0,0,2,0,0,3,3,0,43,75435,9,0,0,30,0
39535,1,3,0,0,0,1,3,0,19,219189,8,0,0,25,0
39536,1,2,1,0,0,1,2,1,33,203463,9,0,0,40,0
39537,1,2,2,0,0,1,2,0,63,187635,9,0,0,40,0
39538,1,0,1,1,0,3,2,0,39,154641,9,8614,0,50,1
39539,1,1,1,2,0,1,2,0,34,27153,9,0,0,40,0
39540,0,2,0,0,1,2,3,0,31,150324,12,0,0,40,0
39541,1,1,1,1,0,1,3,0,21,83704,8,0,0,40,0
39542,0,2,0,1,0,1,2,2,23,176262,11,0,0,36,0
39543,0,3,1,0,0,0,2,2,20,179423,10,0,0,8,0
39544,1,1,0,0,1,3,2,0,45,168038,13,0,0,60,1
39545,1,1,1,2,0,1,2,0,59,108765,9,0,0,50,0
39546,2,1,1,1,0,1,1,1,58,146477,14,15024,0,40,1
39547,0,1,1,0,0,1,3,2,66,188220,9,0,0,35,1
39548,1,1,0,2,0,1,2,1,37,292855,11,0,1887,35,1
39549,0,2,1,0,0,2,2,1,29,114870,10,0,0,40,0
39550,2,1,1,0,1,1,1,1,32,77723,13,0,0,40,0
39551,2,1,0,1,1,1,2,0,39,284166,13,0,1902,50,1
39552,0,1,2,0,0,1,3,1,57,133902,9,0,0,45,0
39553,2,1,0,1,0,1,2,1,57,191318,14,0,0,40,1
39554,2,0,1,0,0,3,2,0,50,67794,9,0,0,60,0
39555,2,0,0,2,1,1,2,0,44,357679,13,15024,0,65,1
39556,1,1,1,2,0,1,2,0,56,117872,11,0,0,40,1
39557,1,2,1,0,0,0,2,2,26,55929,14,0,0,48,0
39558,1,3,0,0,0,0,2,2,22,165065,10,0,0,40,0
39559,0,2,0,2,0,2,2,0,26,34307,11,0,0,65,0
39560,2,1,0,1,1,1,2,0,33,246038,13,0,0,40,1
39561,1,0,0,3,0,2,2,0,36,147258,11,0,0,60,1
39562,1,1,0,1,0,2,2,1,45,329144,10,0,0,40,1
39563,2,1,0,0,1,1,2,1,56,52953,16,0,1669,38,0
39564,0,3,0,0,0,2,2,1,23,216181,10,0,0,36,0
39565,2,2,0,0,0,1,2,1,23,391171,10,0,0,25,0
39566,2,1,0,0,1,2,2,0,35,223242,13,0,0,40,0
39567,1,1,0,1,1,1,2,1,39,103925,13,7688,0,32,1
39568,1,1,2,0,0,2,2,0,45,38240,9,0,0,40,0
39569,0,3,0,0,0,1,2,2,21,148444,10,0,0,25,0
39570,2,0,1,1,0,1,2,1,56,110257,9,0,0,40,0
39571,1,2,2,0,0,0,2,1,31,101345,9,0,0,40,0
39572,1,2,0,1,0,1,3,0,44,268098,8,0,0,36,0
39573,1,2,0,0,0,2,2,1,21,369084,10,0,0,10,0
39574,1,1,2,1,0,1,2,0,31,288825,9,5013,0,40,0
39575,0,3,2,0,0,1,2,0,20,162688,9,0,0,38,0
39576,1,3,0,0,0,0,2,2,17,48751,7,0,0,40,0
39577,2,0,1,1,0,1,2,1,44,184099,9,0,0,40,1
39578,1,3,0,0,0,0,2,2,19,307496,10,0,0,23,0
39579,1,1,1,0,0,2,3,0,71,176986,9,0,0,24,0
39580,1,2,0,0,0,1,2,2,23,267955,10,0,0,40,0
39581,0,4,2,0,0,1,1,0,21,283969,9,0,0,40,0
39582,3,0,0,1,0,1,2,1,29,204516,14,0,0,15,0
39583,2,1,0,0,0,0,3,2,33,167771,10,0,0,30,0
39584,1,1,2,0,0,2,2,0,46,345073,9,0,0,48,1
39585,1,3,0,0,0,0,2,2,21,380219,10,0,0,40,0
39586,2,0,0,1,0,2,2,1,36,306156,10,15024,0,60,1
39587,2,0,0,1,0,2,2,1,70,37203,14,9386,0,30,1
39588,1,2,2,0,0,0,2,1,19,185097,9,0,0,37,0
39589,0,2,1,1,0,0,2,2,29,144808,10,0,0,40,0
39590,0,2,0,0,0,3,3,0,34,187203,12,0,0,50,0
39591,1,2,1,0,0,1,2,1,26,125089,10,0,0,40,0
39592,1,2,1,0,1,0,2,1,30,289458,13,0,0,40,0
39593,1,2,0,0,0,0,2,3,34,144798,10,0,0,40,0
39594,2,3,0,0,1,2,0,0,24,172152,13,0,0,25,0
39595,0,3,1,0,0,2,2,0,28,207513,9,0,0,48,0
39596,1,3,0,0,0,1,2,1,24,164574,10,0,0,40,0
39597,1,1,0,1,1,1,2,1,76,199949,13,20051,0,50,1
39598,0,3,1,0,0,1,3,0,19,213024,8,0,0,40,0
39599,2,1,1,1,0,1,2,0,45,213140,6,2829,0,40,0
39600,2,2,0,0,0,2,1,1,24,83374,10,0,0,30,1
39601,1,1,1,1,1,1,2,0,37,192939,13,0,0,40,1
39602,2,1,0,1,1,1,2,0,24,424494,13,0,0,30,0
39603,1,2,0,0,1,0,2,2,24,215243,13,0,0,42,0
39604,1,1,1,1,1,1,2,0,40,30682,9,0,0,45,1
39605,0,3,1,0,0,1,2,1,20,306639,10,0,0,20,0
39606,1,1,1,1,0,1,2,1,23,218678,7,0,0,40,0
39607,2,2,0,0,0,0,1,3,25,219130,10,0,0,40,0
39608,1,2,0,0,0,2,2,1,64,180624,12,0,0,30,0
39609,2,1,0,1,0,1,2,1,53,200190,14,0,1977,55,1
39610,0,2,0,1,0,0,2,3,28,194472,10,0,0,40,0
39611,2,1,0,1,0,1,2,1,52,205767,14,0,0,40,1
39612,2,2,0,0,1,1,2,0,28,249870,15,0,0,50,0
39613,1,1,1,1,0,2,2,0,31,211242,12,0,0,55,1
39614,2,2,0,0,1,0,2,1,77,149912,13,0,0,10,0
39615,0,3,1,0,0,1,3,0,22,85389,9,0,0,40,0
39616,1,3,0,0,0,0,2,2,17,806316,7,0,0,20,0
39617,1,2,1,0,1,1,2,0,38,329980,13,0,0,55,0
39618,1,2,0,0,0,2,2,1,45,236612,7,0,0,40,0
39619,0,2,0,0,0,0,3,3,25,249214,10,0,0,40,0
39620,1,1,2,1,0,1,2,0,50,257126,9,0,0,40,1
39621,1,1,2,1,0,1,2,0,53,204397,9,0,0,60,0
39622,1,2,1,1,0,1,2,0,24,291979,9,0,0,40,0
39623,1,1,1,1,0,1,2,1,33,138667,9,0,0,50,1
39624,2,0,1,1,0,1,2,1,57,42298,14,15024,0,40,1
39625,0,1,1,1,1,1,2,1,39,375452,15,15024,0,48,1
39626,1,1,0,1,0,2,2,1,30,94413,10,0,0,30,0
39627,2,0,1,1,0,1,2,1,31,166626,9,0,0,40,1
39628,1,2,0,1,0,1,2,1,39,326566,10,0,0,40,0
39629,0,3,0,0,1,1,2,1,30,165503,13,0,0,65,0
39630,0,1,0,0,0,0,4,3,48,102597,10,0,0,44,0
39631,1,1,0,1,0,1,2,2,62,113234,14,0,0,40,0
39632,1,1,1,1,1,1,2,0,39,177277,9,0,0,45,1
39633,0,3,1,1,0,1,2,0,34,198103,9,0,1980,40,0
39634,1,1,1,1,0,1,2,1,45,260490,14,0,0,50,1
39635,0,1,0,0,1,1,3,2,32,237478,7,0,0,40,0
39636,2,1,0,0,0,0,2,3,40,36885,10,0,0,50,0
39637,2,3,0,0,0,0,2,1,17,166242,6,0,0,15,0
39638,2,3,0,0,0,1,2,0,19,158603,6,0,0,25,0
39639,1,1,1,1,0,1,3,0,25,274228,9,0,0,84,0
39640,1,1,0,2,0,1,2,1,42,185145,10,0,0,57,0
39641,0,1,0,1,2,2,2,0,66,28367,13,0,0,99,0
39642,1,0,1,0,0,4,2,0,63,28612,9,0,0,70,0
39643,3,1,0,1,0,1,2,0,43,191429,4,0,0,25,0
39644,1,3,2,0,0,1,1,0,26,459548,9,0,0,20,0
39645,0,1,1,1,1,1,2,1,23,65481,9,0,0,40,1
39646,1,1,1,1,1,1,2,0,39,186130,15,0,0,55,1
39647,2,0,2,1,0,1,2,0,47,350759,9,0,0,40,1
39648,1,2,1,0,1,0,2,1,36,359678,9,0,0,48,0
39649,1,1,2,1,0,1,2,0,35,220595,9,0,0,40,0
39650,1,2,1,1,0,1,2,0,25,29599,9,0,0,40,0
39651,1,2,0,0,0,0,2,3,21,299153,10,0,0,15,0
39652,0,1,1,1,1,1,2,1,46,75256,9,0,0,40,0
39653,2,1,1,1,0,1,2,0,43,143583,6,0,0,40,0
39654,3,0,0,1,1,1,2,0,31,207505,16,0,1977,70,1
39655,0,1,2,0,0,1,3,1,41,308550,9,0,0,60,0
39656,0,1,1,0,0,1,3,2,50,145717,9,0,0,35,0
39657,1,1,1,0,0,0,3,2,36,334366,7,0,0,32,0
39658,1,2,1,0,0,0,3,1,31,76198,9,0,0,20,0
39659,2,0,1,1,0,2,2,0,45,155489,4,0,0,65,1
39660,1,1,1,1,0,1,2,1,50,197322,7,0,0,50,1
39661,1,1,1,1,0,1,2,1,52,194259,4,0,0,50,0
39662,2,1,0,1,1,1,2,0,40,346189,16,0,0,40,1
39663,1,1,1,1,1,1,2,0,55,98361,13,15024,0,55,1
39664,3,1,0,1,0,1,2,0,64,178556,6,0,0,56,1
39665,3,0,0,1,1,1,2,0,51,162943,15,0,0,40,1
39666,2,1,0,1,0,1,2,1,30,19302,10,7688,0,40,1
39667,3,0,0,0,0,1,2,2,56,67662,14,0,0,39,0
39668,1,1,2,1,0,1,2,0,35,126675,9,0,0,48,0
39669,2,0,0,1,0,3,2,0,55,278228,6,0,0,35,0
39670,0,2,1,0,0,0,4,1,30,169152,9,0,0,40,0
39671,1,2,2,0,0,1,2,0,34,204052,9,0,0,40,0
39672,1,1,0,2,0,1,2,1,36,215392,11,0,0,40,1
39673,2,0,2,1,0,1,2,0,43,83348,9,0,0,60,0
39674,1,2,0,0,0,2,2,1,24,196816,10,0,0,50,0
39675,3,1,0,1,0,1,2,0,30,541343,6,0,0,40,0
39676,1,2,0,1,0,2,2,0,33,55921,11,0,0,70,0
39677,2,2,0,0,0,2,2,0,32,251701,12,0,0,40,0
39678,3,1,0,0,1,0,2,1,29,119848,13,0,0,40,0
39679,1,1,1,1,1,1,2,0,50,160572,9,3137,0,47,0
39680,1,3,0,0,0,1,2,1,18,25837,7,0,0,15,0
39681,0,3,0,0,0,1,2,2,20,236592,7,0,0,25,0
39682,3,0,0,1,0,1,2,1,45,199326,14,0,0,45,1
39683,1,2,0,0,0,2,2,1,22,341610,10,0,0,35,0
39684,1,1,1,1,1,1,2,0,45,175958,15,0,0,40,1
39685,1,1,1,1,1,1,2,0,41,198965,9,0,0,40,0
39686,3,1,0,0,0,2,1,1,42,193537,4,0,0,35,0
39687,1,2,0,0,1,2,2,0,24,438839,13,0,0,40,0
39688,0,2,2,0,0,1,3,0,22,298227,9,0,0,35,0
39689,1,1,2,1,0,1,2,0,28,271466,9,0,0,45,1
39690,0,3,1,0,0,1,2,1,23,335570,10,0,0,35,0
39691,1,3,0,1,0,0,2,1,21,206891,4,0,0,38,0
39692,1,3,0,0,1,0,1,2,23,162551,13,0,0,20,0
39693,0,1,0,0,0,1,3,3,45,145637,10,0,0,48,0
39694,0,1,1,0,0,2,3,1,41,101290,9,0,0,40,0
39695,2,0,1,1,0,1,2,1,49,229376,9,0,0,40,1
39696,1,3,0,0,0,0,2,2,38,439592,10,0,0,40,0
39697,1,2,2,0,0,1,2,0,37,161141,9,0,0,40,0
39698,0,2,1,0,2,3,0,0,70,304570,13,0,0,32,0
39699,1,2,1,0,0,0,2,2,24,103277,9,2597,0,40,0
39700,2,2,0,0,1,0,2,1,28,407672,13,0,0,40,0
39701,0,4,0,1,0,0,1,2,24,73928,11,0,0,20,0
39702,3,0,0,2,0,1,2,0,83,240150,6,20051,0,50,1
39703,2,1,1,1,1,1,1,0,69,230417,16,0,0,40,1
39704,0,2,1,0,0,0,3,2,37,260093,9,0,0,40,0
39705,1,2,1,0,1,0,2,1,28,96020,13,0,0,40,0
39706,1,1,0,0,0,1,2,3,54,104421,10,0,0,40,0
39707,1,1,2,1,0,1,2,0,71,152307,9,0,2377,45,1
39708,1,1,1,0,0,1,2,2,56,93415,9,0,0,40,0
39709,2,2,0,0,1,0,1,2,27,282664,13,0,0,45,0
39710,1,0,0,1,0,3,2,1,42,269733,14,99999,0,80,1
39711,0,3,1,0,0,2,2,0,21,202871,9,0,0,44,0
39712,2,1,0,2,0,1,2,0,29,169683,11,0,0,40,0
39713,3,2,0,0,0,1,2,0,27,271603,4,0,0,24,0
39714,2,2,0,0,1,1,2,0,32,340917,13,0,0,50,1
39715,1,2,0,0,0,1,2,2,31,329874,10,0,0,40,0
39716,2,1,0,0,0,0,3,2,38,43770,10,4650,0,72,0
39717,3,1,0,2,1,1,0,0,55,120781,16,0,0,40,1
39718,1,1,1,2,0,1,2,0,48,138069,9,0,0,45,0
39719,1,0,1,1,0,3,2,0,58,33309,9,0,0,80,0
39720,1,2,0,0,0,0,2,3,23,76432,10,0,0,40,0
39721,2,1,0,0,0,0,2,3,28,277635,10,0,0,50,0
39722,1,1,1,1,0,1,2,1,49,123088,10,0,0,46,0
39723,1,1,1,0,0,1,3,1,51,57698,9,0,0,40,0
39724,0,2,2,0,0,1,3,0,23,181820,9,0,0,53,0
39725,1,0,2,0,0,3,2,0,40,98985,9,0,0,50,0
39726,2,2,2,0,0,2,0,0,59,98350,9,0,0,40,0
39727,1,1,1,0,1,1,2,1,47,125120,13,0,0,50,0
39728,1,1,1,2,0,1,2,0,37,243409,9,0,0,50,0
39729,0,1,1,0,0,3,3,0,39,58972,12,1506,0,40,0
39730,1,1,1,1,0,1,2,1,43,62857,10,0,0,60,0
39731,1,1,0,3,0,1,2,0,40,283174,11,0,0,60,0
39732,2,1,0,2,0,1,2,0,48,107373,6,0,0,40,1
39733,1,2,0,0,0,1,2,2,29,201155,5,0,0,48,0
39734,1,1,0,1,0,2,2,1,48,187505,10,0,0,50,1
39735,1,2,0,1,1,1,2,0,37,61778,13,0,0,30,0
39736,1,2,1,0,0,2,2,0,19,223648,9,4101,0,48,0
39737,2,3,0,0,0,0,2,1,28,149652,6,0,0,30,0
39738,1,1,2,1,0,1,1,1,56,170324,3,0,0,40,0
39739,0,2,1,1,0,2,2,0,45,165937,9,0,0,60,0
39740,2,0,0,1,0,2,2,1,60,114060,10,0,0,40,0
39741,2,0,1,1,0,1,2,1,53,58913,14,0,0,42,1
39742,2,0,1,1,0,1,2,1,37,378916,9,0,0,40,0
39743,2,1,1,1,0,1,2,0,31,241885,9,0,0,40,0
39744,1,1,0,2,0,1,3,0,29,224421,11,0,0,44,1
39745,1,1,1,0,0,1,3,1,31,213771,9,0,0,36,0
39746,1,2,1,2,0,1,1,0,39,315565,9,0,0,40,0
39747,2,1,0,1,1,1,2,0,31,153005,13,0,0,40,1
39748,1,1,1,1,1,1,2,0,42,98211,13,15024,0,45,1
39749,0,3,1,0,0,0,2,2,17,198606,7,0,0,16,0
39750,1,3,1,0,0,0,2,1,19,260333,9,0,0,20,0
39751,2,3,0,0,1,1,1,0,24,219510,13,0,0,32,0
39752,1,1,1,2,0,1,2,0,62,266624,9,6418,0,40,1
39753,1,3,0,0,0,1,2,1,34,136862,2,0,0,40,0
39754,2,0,1,1,0,1,2,1,47,215620,14,15024,0,55,1
39755,2,2,0,0,1,0,1,2,58,187067,13,0,0,62,0
39756,2,2,0,1,0,0,2,1,23,325921,11,0,0,36,0
39757,1,2,1,0,0,0,3,1,33,268127,9,0,0,40,0
39758,1,1,1,0,0,2,2,1,76,142535,9,0,0,6,0
39759,0,1,2,0,0,1,3,1,40,177083,9,0,0,50,0
39760,2,1,0,0,0,1,3,1,28,77009,4,0,0,50,0
39761,0,1,0,1,0,1,3,2,41,306405,10,0,0,40,0
39762,1,1,1,1,0,2,2,0,46,303918,9,7688,0,96,1
39763,2,1,0,0,0,0,2,3,22,262819,10,0,0,40,0
39764,1,1,1,2,0,1,2,0,29,49087,11,0,0,40,0
39765,1,2,1,0,0,1,3,0,26,53833,9,0,0,40,0
39766,1,2,0,0,1,1,2,1,31,1033222,13,8614,0,40,1
39767,2,2,1,0,0,0,2,1,22,81145,9,0,0,25,0
39768,1,2,0,1,0,1,2,1,41,215479,10,0,0,43,0
39769,0,2,1,1,0,3,0,1,29,113464,9,0,0,40,0
39770,1,1,0,2,0,1,3,0,60,109530,11,7298,0,40,1
39771,2,0,1,1,0,1,2,1,72,217864,9,0,0,40,1
39772,2,0,0,2,0,1,2,1,41,117721,10,0,0,65,0
39773,1,3,0,0,0,0,2,2,19,199484,10,0,0,25,0
39774,1,3,0,0,1,1,2,0,25,248851,13,0,0,40,0
39775,1,2,1,0,1,1,2,0,24,116968,13,0,0,45,0
39776,2,1,0,1,0,1,2,1,59,366618,5,0,0,30,0
39777,0,3,1,0,0,1,2,1,17,240143,7,0,0,30,0
39778,2,1,0,1,1,1,2,0,59,424468,13,0,0,40,1
39779,2,2,0,0,0,1,2,1,69,320280,10,1848,0,1,0
39780,1,1,0,1,0,2,2,1,25,120238,10,2885,0,43,0
39781,2,1,1,1,0,1,2,0,50,194186,9,0,0,60,0
39782,2,1,1,0,0,0,3,1,29,247053,9,0,0,40,0
39783,1,1,2,1,0,1,2,0,43,180599,9,0,0,55,0
39784,1,3,0,0,0,0,2,2,29,190330,10,0,0,10,0
39785,1,0,0,0,0,2,3,2,29,199450,10,0,0,40,0
39786,1,1,0,1,0,2,2,1,32,199539,10,0,0,40,1
39787,2,2,0,0,0,2,2,0,17,94366,6,0,0,6,0
39788,1,0,2,1,0,2,2,0,50,29231,9,0,0,45,1
39789,1,1,1,1,0,1,2,1,43,33126,10,0,0,50,0
39790,0,2,1,0,1,0,3,1,41,102085,9,0,0,40,0
39791,0,1,1,1,1,1,2,1,32,212064,13,0,0,40,1
39792,3,1,0,0,0,0,2,2,54,166774,14,0,0,45,1
39793,1,1,2,1,0,1,2,0,65,95303,9,0,0,40,1
39794,1,3,1,0,0,0,1,2,18,379768,9,0,0,40,0
39795,2,0,1,1,0,1,2,1,70,247383,10,0,0,40,1
39796,1,1,1,1,0,1,2,1,53,229465,14,0,0,55,1
39797,1,1,1,1,1,1,2,0,37,135436,13,0,1977,60,1
39798,0,3,0,1,0,1,2,1,21,180052,10,0,0,30,0
39799,0,3,1,0,1,1,2,0,20,214387,9,0,0,40,0
39800,1,0,1,0,0,2,3,1,47,149337,9,0,0,38,0
39801,1,1,2,1,0,1,2,0,26,208326,9,3942,0,45,0
39802,2,2,0,0,1,1,2,0,31,34374,15,0,0,50,0
39803,1,0,0,2,0,2,2,1,45,58683,10,0,0,40,0
39804,0,1,1,0,0,0,4,2,35,403037,9,0,0,40,0
39805,1,1,1,1,1,1,2,0,55,32365,13,0,0,45,1
39806,2,1,0,1,0,1,2,1,49,155489,14,0,0,50,1
39807,2,3,1,0,0,1,1,0,33,289886,9,0,0,40,0
39808,2,1,1,0,1,1,2,0,30,54684,15,0,0,55,0
